"school","sex","age","address.type","famsize","divorced","mom.edu","dad.edu","mom.occ","dad.occ","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher.edu","home.internet","romantic","famrel","freetime","goout","weekday.alc","weekend.alc","health.status","absences","first.period.grade","second.period.grade","final.grade","drinking1","drinking2","drinking"
"GP","F",16,"U","greater than 3","0","university or higher","university or higher","teacher","services","home","mother",1,3,0,0,1,0,1,0,1,1,0,5,3,2,1,1,5,4,75,80,80,5,2,1
"GP","F",18,"R","greater than 3","0","high school","elementary school","other","other","reputation","mother",1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,1,4,4,40,40,40,5,2,1
"GP","F",17,"U","greater than 3","0","high school","middle school","other","other","course","mother",1,2,0,0,0,0,1,0,1,1,0,5,3,4,1,3,3,2,85,90,85,5,6,2
"GP","M",17,"U","less than or equal to 3","0","middle school","high school","services","services","reputation","father",1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,3,3,0,50,55,55,5,6,2
"GP","M",18,"U","less than or equal to 3","0","middle school","elementary school","at_home","other","course","mother",4,2,0,1,1,0,1,1,1,1,1,4,3,2,4,5,3,2,45,50,55,20,10,4.5
"GP","F",17,"U","greater than 3","1","middle school","elementary school","other","other","course","mother",2,3,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,75,75,80,5,4,1.5
"GP","F",17,"U","less than or equal to 3","0","university or higher","high school","health","other","reputation","father",1,2,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,70,60,60,5,4,1.5
"GP","M",17,"R","greater than 3","0","middle school","middle school","other","other","course","father",2,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,1,0,60,65,65,5,2,1
"GP","M",17,"U","greater than 3","0","university or higher","university or higher","teacher","teacher","reputation","mother",1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,2,0,65,65,65,5,6,2
"GP","M",16,"U","greater than 3","0","university or higher","university or higher","health","other","reputation","father",1,2,0,0,1,0,1,1,1,1,0,4,2,4,2,4,1,0,65,65,70,10,8,3
"GP","M",16,"U","less than or equal to 3","0","elementary school","elementary school","other","other","home","mother",2,2,0,0,1,0,0,1,1,1,0,3,4,2,1,1,5,2,45,45,45,5,2,1
"GP","M",16,"U","greater than 3","0","high school","middle school","at_home","other","reputation","mother",2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,2,0,60,60,60,5,6,2
"GP","M",17,"U","less than or equal to 3","0","middle school","middle school","other","other","home","father",1,2,0,0,0,0,1,0,1,1,1,4,4,2,5,5,4,0,80,80,80,25,10,5
"GP","F",16,"U","greater than 3","0","middle school","elementary school","other","other","home","mother",1,1,0,0,0,0,0,1,1,1,1,4,5,2,1,1,5,4,45,50,50,5,2,1
"GP","F",16,"U","greater than 3","1","university or higher","elementary school","other","other","home","mother",1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,5,0,70,65,65,5,4,1.5
"GP","F",18,"U","less than or equal to 3","1","middle school","university or higher","services","other","course","mother",2,2,1,0,1,0,0,1,1,1,0,4,3,3,1,1,3,18,50,50,50,5,2,1
"GP","F",18,"U","less than or equal to 3","0","middle school","middle school","at_home","services","course","mother",1,2,1,0,1,0,0,0,1,1,1,5,3,1,1,1,5,16,45,40,50,5,2,1
"GP","F",18,"U","greater than 3","0","high school","high school","other","other","course","mother",2,1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,3,14,40,35,35,5,2,1
"GP","M",18,"U","greater than 3","0","middle school","middle school","other","at_home","course","other",1,1,1,0,1,0,1,0,0,1,1,4,4,3,2,2,1,26,35,40,40,10,4,2
"GP","M",17,"U","greater than 3","0","university or higher","university or higher","teacher","teacher","course","mother",1,1,0,0,1,0,1,0,1,1,0,4,2,1,1,2,5,6,50,40,45,5,4,1.5
"GP","F",17,"U","greater than 3","0","high school","middle school","other","other","course","father",1,2,0,0,0,0,1,1,1,0,0,5,4,2,1,1,3,4,70,70,75,5,2,1
"GP","F",17,"U","less than or equal to 3","0","elementary school","elementary school","at_home","at_home","course","mother",1,3,0,0,1,0,1,1,1,1,1,4,3,2,1,2,4,10,55,50,50,5,4,1.5
"GP","F",16,"U","greater than 3","0","elementary school","middle school","other","other","course","mother",1,1,0,0,0,0,0,1,0,1,0,5,3,5,1,2,5,4,60,55,55,5,4,1.5
"GP","F",17,"R","greater than 3","0","middle school","elementary school","at_home","services","course","mother",3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,1,3,2,65,65,65,5,2,1
"GP","F",17,"R","less than or equal to 3","1","elementary school","university or higher","other","other","course","other",4,1,1,0,1,0,0,1,1,1,0,5,5,4,1,1,5,14,45,45,40,5,2,1
"GP","M",18,"U","greater than 3","0","middle school","middle school","other","services","reputation","father",1,2,0,0,0,0,0,1,0,1,0,5,5,4,3,5,2,16,40,35,40,15,10,4
"GP","F",17,"U","less than or equal to 3","1","middle school","middle school","other","other","home","mother",1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,1,8,55,45,50,5,2,1
"GP","F",17,"R","less than or equal to 3","0","elementary school","elementary school","at_home","other","course","mother",2,3,0,0,0,0,1,1,1,1,0,4,3,3,1,3,5,4,75,70,75,5,6,2
"GP","F",17,"U","less than or equal to 3","1","university or higher","middle school","teacher","other","course","mother",1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,4,4,75,70,70,5,2,1
"GP","M",17,"U","less than or equal to 3","0","university or higher","high school","health","other","course","mother",2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,8,75,75,75,5,8,2.5
"GP","M",17,"R","less than or equal to 3","1","university or higher","university or higher","teacher","other","course","mother",2,2,0,0,1,0,0,1,1,1,0,3,3,3,2,3,4,0,60,60,60,10,6,2.5
"GP","M",16,"U","less than or equal to 3","0","university or higher","high school","teacher","other","course","mother",1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,7,70,70,75,5,2,1
"GP","M",16,"U","greater than 3","0","university or higher","university or higher","services","services","course","mother",1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,5,4,70,75,75,5,4,1.5
"GP","F",17,"U","greater than 3","0","university or higher","university or higher","teacher","services","course","mother",1,2,0,0,1,1,0,1,1,1,1,5,3,1,1,4,5,2,55,55,60,5,8,2.5
"GP","M",17,"R","greater than 3","0","elementary school","elementary school","other","other","home","father",2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,1,2,65,70,75,5,2,1
"GP","F",17,"U","greater than 3","0","high school","high school","services","other","home","mother",2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,3,5,10,55,55,55,10,6,2.5
"GP","F",17,"U","greater than 3","0","elementary school","elementary school","at_home","other","course","mother",1,2,0,1,0,0,0,0,1,0,1,4,3,2,1,1,4,10,50,45,50,5,2,1
"GP","F",18,"U","greater than 3","0","middle school","elementary school","other","other","course","other",2,3,0,0,1,0,0,0,1,1,1,4,4,4,1,1,3,10,60,50,55,5,2,1
"GP","M",16,"U","greater than 3","0","middle school","elementary school","other","other","course","mother",3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,7,75,80,80,5,2,1
"GP","F",17,"U","greater than 3","0","elementary school","elementary school","other","services","course","father",1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,5,4,55,50,55,5,4,1.5
"GP","M",17,"U","greater than 3","0","middle school","high school","other","other","course","father",2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,2,45,60,65,5,2,1
"GP","M",22,"U","greater than 3","0","high school","elementary school","services","services","other","mother",1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,12,35,40,25,25,10,5
"GP","M",18,"R","less than or equal to 3","0","high school","high school","other","services","course","mother",1,2,0,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,50,45,50,5,6,2
"GP","M",16,"U","greater than 3","0","no education","middle school","other","other","other","mother",1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,55,60,55,10,8,3
"GP","M",18,"U","greater than 3","0","high school","middle school","services","other","course","mother",2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,5,8,35,40,35,10,8,3
"GP","M",16,"U","greater than 3","0","high school","high school","at_home","other","reputation","other",3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,3,2,4,45,55,50,5,6,2
"GP","M",18,"U","greater than 3","0","middle school","elementary school","services","services","other","mother",1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,35,40,30,10,10,3.5
"GP","M",16,"R","greater than 3","0","middle school","elementary school","other","other","course","mother",2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,70,65,60,5,6,2
"GP","M",17,"R","greater than 3","0","middle school","elementary school","other","other","course","mother",1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,60,60,65,10,8,3
"GP","M",17,"U","less than or equal to 3","0","elementary school","elementary school","health","other","course","mother",2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,0,45,50,50,5,4,1.5
"GP","F",18,"U","less than or equal to 3","1","middle school","elementary school","other","other","course","mother",1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,2,60,60,65,5,6,2
"GP","F",17,"U","less than or equal to 3","0","university or higher","middle school","teacher","services","reputation","mother",1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,70,75,85,5,2,1
"GP","F",19,"U","greater than 3","0","middle school","middle school","services","services","home","mother",1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,50,50,55,5,2,1
"GP","M",18,"U","less than or equal to 3","0","middle school","elementary school","services","other","course","mother",3,2,1,0,0,0,1,0,0,1,0,4,4,5,4,4,5,4,55,50,55,20,8,4
"GP","F",17,"R","greater than 3","0","university or higher","middle school","other","other","course","mother",1,3,0,0,1,0,1,1,1,1,0,4,3,4,1,3,5,2,55,60,70,5,6,2
"GP","F",18,"U","less than or equal to 3","0","elementary school","elementary school","other","at_home","home","mother",1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,3,4,55,60,70,10,6,2.5
"GP","F",18,"R","greater than 3","0","middle school","middle school","other","other","home","mother",1,2,0,1,0,0,0,1,1,0,0,3,2,3,1,1,5,4,55,55,65,5,2,1
"GP","M",19,"U","less than or equal to 3","1","university or higher","high school","services","at_home","reputation","mother",1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,4,55,65,70,5,2,1
"GP","M",18,"U","greater than 3","0","middle school","elementary school","other","other","home","mother",1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,2,80,80,80,5,4,1.5
"GP","M",17,"R","greater than 3","0","middle school","middle school","other","services","other","mother",2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,45,50,50,5,2,1
"GP","F",17,"U","less than or equal to 3","0","middle school","middle school","services","services","course","father",1,4,0,0,0,0,1,1,1,1,1,3,4,1,1,1,2,2,50,55,60,5,2,1
"GP","F",20,"R","greater than 3","0","middle school","elementary school","other","other","course","other",2,2,0,0,1,1,1,1,0,1,1,1,2,3,1,2,2,8,50,60,60,5,4,1.5
"GP","F",18,"U","greater than 3","0","university or higher","high school","services","other","home","father",1,2,0,0,1,0,0,1,1,1,1,3,1,2,1,3,2,2,75,75,75,5,6,2
"GP","M",18,"U","greater than 3","0","university or higher","high school","teacher","other","course","mother",1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,50,50,55,5,2,1
"GP","M",18,"R","greater than 3","0","high school","middle school","other","other","course","mother",1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,2,50,55,60,5,2,1
"GP","F",17,"U","greater than 3","0","high school","high school","other","other","home","mother",1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,4,2,75,60,65,5,2,1
"GP","F",18,"U","greater than 3","0","middle school","middle school","at_home","services","home","mother",1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,3,0,55,60,65,5,2,1
"GP","M",17,"U","greater than 3","0","middle school","middle school","other","other","home","father",2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,40,40,45,10,6,2.5
"GP","M",18,"R","less than or equal to 3","1","high school","university or higher","other","other","reputation","mother",2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,1,6,75,80,80,15,8,3.5
"GP","M",17,"U","greater than 3","0","high school","elementary school","services","other","other","mother",1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,5,0,55,55,70,15,8,3.5
"GP","F",18,"R","greater than 3","0","university or higher","university or higher","teacher","other","reputation","mother",2,2,0,0,0,0,1,1,1,1,0,4,3,4,2,2,4,8,50,55,60,10,4,2
"GP","M",18,"U","greater than 3","0","university or higher","middle school","health","other","reputation","father",1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,5,4,50,60,70,5,6,2
"GP","F",18,"R","greater than 3","0","middle school","elementary school","other","other","reputation","mother",2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,3,12,40,45,50,5,4,1.5
"GP","F",19,"U","greater than 3","0","high school","high school","other","services","home","other",1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,5,16,55,60,60,15,6,3
"GP","F",18,"U","greater than 3","0","middle school","high school","other","services","reputation","father",1,4,0,0,1,0,1,1,1,1,1,4,5,5,1,3,2,10,80,80,80,5,6,2
"GP","F",18,"U","less than or equal to 3","0","elementary school","elementary school","other","other","home","mother",2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,65,65,65,5,2,1
"GP","M",17,"R","greater than 3","0","elementary school","middle school","at_home","at_home","home","mother",1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,1,2,80,85,90,10,4,2
"GP","F",18,"U","greater than 3","0","middle school","elementary school","other","other","home","mother",1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,2,1,8,70,70,75,5,4,1.5
"GP","F",17,"U","greater than 3","0","middle school","university or higher","at_home","health","reputation","mother",2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,1,6,75,80,80,5,2,1
"GP","F",17,"U","less than or equal to 3","0","middle school","middle school","services","other","course","mother",2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,5,6,60,60,60,10,6,2.5
"GP","F",18,"R","greater than 3","1","high school","middle school","other","services","home","mother",2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15,60,45,50,5,2,1
"GP","M",18,"U","greater than 3","0","university or higher","university or higher","teacher","services","home","mother",2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,55,60,60,5,8,2.5
"GP","F",18,"U","greater than 3","0","university or higher","university or higher","health","health","reputation","father",1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,2,70,60,65,5,2,1
"GP","F",17,"U","greater than 3","0","middle school","middle school","other","services","reputation","father",3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,1,8,65,75,75,5,2,1
"GP","F",19,"R","greater than 3","0","high school","middle school","services","services","reputation","father",1,2,1,1,1,0,0,1,0,1,0,3,3,3,4,3,3,0,45,40,50,20,6,3.5
"GP","M",18,"U","less than or equal to 3","0","university or higher","high school","teacher","services","course","mother",2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,2,1,0,50,50,50,5,4,1.5
"GP","M",18,"U","greater than 3","0","elementary school","middle school","at_home","other","home","other",2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,50,50,55,10,8,3
"GP","M",17,"U","less than or equal to 3","1","university or higher","elementary school","services","other","home","mother",2,1,0,0,0,0,1,1,1,1,1,4,5,4,2,4,5,22,55,55,50,10,8,3
"GP","M",17,"U","less than or equal to 3","1","high school","middle school","teacher","services","home","mother",1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,4,3,18,65,65,65,15,8,3.5
"GP","F",18,"R","less than or equal to 3","0","elementary school","elementary school","at_home","other","reputation","mother",2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,85,85,90,5,2,1
"GP","F",18,"U","greater than 3","0","elementary school","elementary school","other","other","home","mother",2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,0,60,65,65,5,2,1
"GP","F",17,"U","greater than 3","0","middle school","middle school","other","other","course","mother",1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,12,60,60,70,5,4,1.5
"GP","F",18,"U","greater than 3","0","middle school","elementary school","other","other","reputation","mother",2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,60,65,70,5,2,1
"GP","M",17,"U","greater than 3","0","elementary school","elementary school","other","other","reputation","father",1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,60,60,60,5,4,1.5
"GP","F",18,"U","greater than 3","0","middle school","middle school","at_home","at_home","other","mother",1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,90,90,90,5,4,1.5
"GP","F",17,"U","greater than 3","0","elementary school","elementary school","services","teacher","reputation","mother",1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,65,65,70,5,2,1
"GP","M",18,"U","greater than 3","0","middle school","elementary school","services","services","reputation","mother",1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,70,75,75,5,6,2
"GP","M",18,"U","less than or equal to 3","1","university or higher","university or higher","teacher","teacher","reputation","mother",1,2,0,0,1,0,1,1,1,1,0,5,4,3,1,1,2,0,85,85,85,5,2,1
"GP","M",18,"U","greater than 3","0","university or higher","middle school","teacher","other","home","mother",1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,5,2,75,80,80,5,8,2.5
"GP","F",17,"U","greater than 3","0","university or higher","high school","health","services","reputation","mother",1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,85,90,90,5,4,1.5
"GP","F",17,"R","less than or equal to 3","0","high school","elementary school","services","other","reputation","mother",2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,90,95,95,5,2,1
"GP","M",18,"R","less than or equal to 3","0","high school","middle school","services","other","reputation","mother",2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,70,75,75,5,2,1
"GP","M",17,"U","greater than 3","0","high school","high school","health","other","home","mother",1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,70,75,75,5,6,2
"GP","F",19,"U","greater than 3","0","university or higher","university or higher","health","other","reputation","other",2,2,0,0,1,0,1,1,1,1,0,2,3,4,2,3,2,2,70,65,65,10,6,2.5
"GP","F",18,"U","less than or equal to 3","0","university or higher","high school","other","other","home","other",2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,2,0,65,70,70,5,4,1.5
"GP","F",18,"U","greater than 3","0","university or higher","high school","other","other","reputation","father",1,4,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,80,85,85,5,2,1
"GP","M",18,"U","less than or equal to 3","0","university or higher","university or higher","teacher","teacher","home","mother",1,1,0,0,1,0,0,1,1,1,1,1,4,2,2,2,1,0,90,90,85,10,4,2
"GP","F",18,"U","less than or equal to 3","1","university or higher","university or higher","health","other","home","mother",1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,4,0,70,75,75,5,2,1
"GP","M",17,"U","less than or equal to 3","0","university or higher","university or higher","other","teacher","home","father",2,1,0,0,0,0,0,1,1,1,0,4,1,1,2,2,5,0,60,65,65,10,4,2
"GP","F",17,"R","greater than 3","0","university or higher","university or higher","services","services","reputation","mother",2,3,0,0,1,0,1,1,1,1,0,5,3,4,1,1,5,0,35,35,40,5,2,1
"GP","F",17,"U","greater than 3","0","university or higher","middle school","other","other","reputation","mother",2,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,80,80,80,5,2,1
"GP","F",17,"U","greater than 3","0","high school","middle school","health","health","reputation","father",1,4,0,0,1,0,1,0,1,1,0,5,2,2,1,2,5,0,90,90,90,5,4,1.5
"GP","M",19,"R","less than or equal to 3","0","middle school","elementary school","at_home","services","course","mother",2,3,1,0,0,0,1,1,1,1,1,4,3,1,1,1,5,0,45,50,55,5,2,1
"GP","M",20,"U","greater than 3","1","high school","middle school","services","other","course","other",1,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,70,75,75,5,2,1
"GP","M",19,"R","greater than 3","0","high school","high school","other","services","reputation","father",1,2,0,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,50,50,55,5,4,1.5
"GP","F",18,"U","greater than 3","0","elementary school","university or higher","other","teacher","home","mother",1,2,0,1,1,0,0,0,1,0,1,3,4,4,1,2,5,2,50,50,55,5,4,1.5
"GP","F",18,"U","greater than 3","0","middle school","elementary school","services","other","course","mother",2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,1,2,60,60,75,5,4,1.5
"GP","F",17,"U","greater than 3","0","middle school","high school","other","other","course","father",2,2,0,0,0,0,1,1,1,1,1,4,2,1,1,1,3,2,55,60,70,5,2,1
"GP","F",17,"R","greater than 3","0","university or higher","university or higher","teacher","teacher","course","mother",1,1,0,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,75,80,85,5,2,1
"GP","F",18,"U","greater than 3","0","university or higher","high school","other","other","course","mother",1,3,0,0,1,0,1,1,1,1,1,4,3,4,1,1,5,2,70,75,85,5,2,1
"GP","F",18,"U","less than or equal to 3","0","university or higher","high school","health","services","course","mother",2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,60,60,75,5,8,2.5
"GP","F",17,"R","greater than 3","0","high school","university or higher","at_home","services","course","father",1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,5,2,75,75,85,10,10,3.5
"GP","F",18,"U","greater than 3","0","high school","high school","at_home","other","course","father",1,2,0,0,1,0,0,1,1,1,0,4,1,4,1,1,3,8,55,60,70,5,2,1
"GP","M",19,"U","greater than 3","0","university or higher","middle school","health","other","course","mother",2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,9,55,50,50,5,2,1
"GP","F",18,"U","greater than 3","0","university or higher","university or higher","teacher","other","course","mother",1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,0,60,55,65,15,6,3
"GP","F",18,"U","greater than 3","0","high school","university or higher","other","other","course","mother",1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,4,55,60,70,5,2,1
"GP","F",17,"U","greater than 3","0","university or higher","university or higher","health","health","course","mother",1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,70,75,85,5,4,1.5
"GP","F",17,"U","greater than 3","1","university or higher","high school","services","services","course","mother",1,2,0,0,1,0,0,1,1,1,1,5,2,2,1,2,5,14,75,70,85,5,4,1.5
"GP","F",17,"U","less than or equal to 3","1","high school","high school","services","other","home","mother",1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,5,0,60,60,65,5,2,1
"GP","F",17,"U","less than or equal to 3","0","middle school","elementary school","other","other","home","father",1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,55,60,70,10,4,2
"GP","M",18,"U","less than or equal to 3","0","university or higher","university or higher","other","other","reputation","father",1,1,0,0,1,0,0,1,1,1,0,4,2,5,3,4,5,2,40,45,55,15,8,3.5
"GP","F",19,"U","greater than 3","0","elementary school","elementary school","other","other","course","other",3,3,0,0,0,0,1,1,0,0,1,1,5,5,4,3,5,12,50,50,55,20,6,3.5
"GP","F",19,"U","less than or equal to 3","1","elementary school","elementary school","other","other","course","other",3,2,2,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,40,40,45,5,2,1
"GP","F",18,"U","greater than 3","0","middle school","middle school","other","other","course","mother",1,1,0,0,1,0,1,1,1,1,1,4,3,5,2,4,5,2,50,50,50,10,8,3
"GP","F",17,"U","greater than 3","0","middle school","middle school","other","other","course","mother",1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,4,70,65,65,5,2,1
"GP","F",17,"R","less than or equal to 3","0","middle school","middle school","services","services","course","mother",1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,3,0,55,55,50,10,4,2
"GP","F",17,"U","greater than 3","0","high school","elementary school","services","services","course","father",1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,0,85,90,85,10,6,2.5
"GP","F",17,"U","less than or equal to 3","0","no education","middle school","at_home","at_home","home","father",2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,70,70,75,10,6,2.5
"GP","F",18,"U","greater than 3","0","elementary school","elementary school","other","other","home","mother",2,3,0,0,0,0,1,1,1,1,0,4,5,5,1,2,2,0,70,70,70,5,4,1.5
"GP","M",18,"U","greater than 3","0","university or higher","university or higher","other","other","course","mother",1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,0,65,70,65,10,4,2
"GP","M",17,"U","greater than 3","0","high school","high school","other","services","reputation","mother",1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,0,85,90,85,15,10,4
"GP","M",17,"R","greater than 3","0","middle school","middle school","services","other","course","mother",4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,2,55,50,50,25,10,5
"GP","F",17,"U","greater than 3","0","university or higher","university or higher","teacher","services","course","mother",1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,4,0,65,60,65,5,6,2
"GP","F",17,"U","greater than 3","0","university or higher","university or higher","teacher","teacher","course","mother",2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,4,4,75,70,75,5,4,1.5
"GP","F",17,"U","greater than 3","0","high school","high school","at_home","other","course","mother",1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,5,5,2,55,60,55,10,10,3.5
"GP","M",18,"U","less than or equal to 3","0","middle school","middle school","other","other","course","mother",1,4,0,0,1,1,1,1,1,1,0,4,5,5,2,4,5,0,55,55,60,10,8,3
"GP","M",19,"R","greater than 3","0","high school","middle school","at_home","services","home","other",1,1,0,0,1,0,0,0,1,0,1,5,3,4,2,2,5,0,55,50,50,10,4,2
"GP","F",18,"U","greater than 3","0","middle school","middle school","at_home","other","course","mother",4,2,0,0,0,0,1,1,1,0,1,4,2,5,1,1,2,2,50,45,50,5,2,1
"GP","F",17,"R","greater than 3","0","middle school","university or higher","at_home","other","course","father",1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,0,75,75,75,5,2,1
"GP","M",18,"U","greater than 3","0","middle school","middle school","other","other","reputation","mother",1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,75,70,75,5,4,1.5
"GP","F",18,"U","greater than 3","0","high school","high school","services","services","home","mother",1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,8,50,55,60,5,2,1
"GP","F",18,"U","less than or equal to 3","0","middle school","middle school","other","other","home","other",1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,50,45,60,5,2,1
"GP","F",18,"R","greater than 3","0","middle school","middle school","at_home","other","course","mother",2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,70,65,70,5,2,1
"GP","F",17,"U","greater than 3","0","high school","university or higher","services","other","course","mother",1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,8,55,65,70,5,6,2
"GP","F",17,"U","greater than 3","0","high school","middle school","other","other","home","mother",1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,3,2,0,60,65,75,10,6,2.5
"GP","F",18,"U","less than or equal to 3","0","high school","high school","services","services","home","mother",1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,70,70,75,5,2,1
"GP","F",17,"R","greater than 3","1","high school","middle school","other","other","home","mother",1,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,2,0,70,70,80,10,6,2.5
"GP","M",18,"U","greater than 3","0","university or higher","university or higher","teacher","services","home","father",1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,60,60,65,10,4,2
"GP","M",18,"U","less than or equal to 3","0","high school","university or higher","services","other","home","mother",1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,6,80,80,85,5,6,2
